year	month	day	hour	min	sec	rloc	lat	lon	depth	age	nsta	rms	mag
2021	1	1	9	24	4.8	R	6.796	-73.113	166.7	FUN	9	0.5	3.5
2021	1	1	20	28	34.6	L	8.383	-71.303	8.8	FUN	4	0.5	2.9
2021	1	2	3	3	15.0	R	10.189	-61.899	52.1	FUN	4	0.3	3.1
2021	1	2	5	21	10.6	L	7.014	-71.97	6.4	FUN	5	0.2	3.0
2021	1	2	13	12	10.6	L	10.431	-69.074	7.6	FUN	4	0.5	2.3
2021	1	2	13	48	39.5	R	6.85	-73.09	160.1	FUN	14	0.7	3.8
2021	1	3	5	44	9.9	R	12.806	-72.967	20.1	FUN	11	0.5	4.3
2021	1	3	5	55	49.0	L	7.168	-73.109	5.0	FUN	5	0.4	2.9
2021	1	3	13	42	19.6	L	11.046	-62.279	33.7	FUN	3	0.3	3.1
2021	1	3	22	52	44.8	R	7.043	-73.317	9.0	FUN	4	0.4	2.7
2021	1	4	0	21	58.2	L	10.245	-67.558	8.0	FUN	3	0.4	1.3
2021	1	4	4	14	23.5	R	6.901	-73.31	122.6	FUN	6	0.2	2.6
2021	1	4	4	42	23.9	R	6.178	-71.568	34.3	FUN	3	0.0	2.1
2021	1	4	5	48	21.9	L	10.267	-67.242	5.0	FUN	3	0.3	1.3
2021	1	4	7	15	1.1	R	6.811	-73.064	162.3	FUN	7	0.3	2.6
2021	1	4	11	3	49.7	L	10.379	-68.593	10.6	FUN	6	0.4	2.1
2021	1	4	17	11	26.1	R	7.12	-73.244	2.9	FUN	4	0.4	3.2
2021	1	5	3	48	42.8	L	8.728	-70.708	5.0	FUN	6	0.6	2.9
2021	1	5	5	37	4.5	R	6.294	-71.729	10.2	FUN	3	0.5	2.5
2021	1	5	7	41	59.1	R	7.078	-73.216	19.1	FUN	4	0.4	3.8
2021	1	5	13	22	50.1	R	7.025	-73.394	4.0	FUN	4	0.3	2.9
2021	1	5	17	53	7.9	L	10.445	-67.673	9.0	FUN	4	0.5	1.7
2021	1	5	20	15	16.5	L	9.729	-69.512	5.0	FUN	6	0.6	2.6
2021	1	5	22	13	43.1	L	11.265	-61.889	35.1	FUN	4	0.4	3.1
2021	1	6	2	18	36.9	L	11.695	-70.645	35.2	FUN	16	0.5	3.6
2021	1	6	2	35	44.6	L	10.23	-62.162	16.3	FUN	19	0.2	4.5
2021	1	6	12	23	37.2	R	7.243	-73.079	5.2	FUN	3	0.5	2.9
2021	1	6	15	27	29.3	L	10.293	-69.136	5.0	FUN	5	0.8	2.1
2021	1	6	20	24	2.6	R	5.184	-72.976	5.0	FUN	7	0.7	3.7
2021	1	6	20	30	27.1	L	10.204	-64.655	15.3	FUN	4	0.8	3.3
2021	1	7	4	37	35.7	R	6.961	-73.047	7.8	FUN	9	0.8	4.4
2021	1	7	16	31	1.3	L	10.565	-69.05	6.1	FUN	6	0.5	2.8
2021	1	8	17	44	49.1	L	10.322	-69.135	5.0	FUN	6	0.5	2.5
2021	1	8	19	55	42.7	R	7.028	-73.403	5.0	FUN	4	0.4	3.0
2021	1	8	21	38	22.2	L	10.323	-69.314	5.0	FUN	6	0.3	2.6
2021	1	8	22	40	52.5	R	8.122	-72.451	5.0	FUN	6	0.4	3.0
2021	1	9	0	40	6.9	L	10.047	-64.623	11.5	FUN	3	0.2	2.4
2021	1	9	8	30	31.8	L	10.31	-69.315	5.0	FUN	6	0.4	2.3
2021	1	9	13	36	1.4	L	10.287	-69.287	5.0	FUN	6	0.7	2.5
2021	1	9	15	37	43.8	L	10.28	-68.131	5.0	FUN	5	0.5	1.6
2021	1	9	22	10	4.8	R	11.542	-60.962	20.4	FUN	5	0.4	3.7
2021	1	10	9	39	47.9	R	7.808	-72.494	16.9	FUN	3	0.3	2.7
2021	1	10	13	14	19.8	L	9.395	-73.189	5.4	FUN	8	0.3	3.2
2021	1	10	16	47	58.1	L	10.654	-61.937	74.9	FUN	6	0.4	3.4
2021	1	10	20	14	44.8	R	7.123	-73.266	5.0	FUN	3	0.5	2.9
2021	1	10	20	18	37.6	L	7.952	-72.277	3.4	FUN	7	0.5	3.1
2021	1	10	23	3	46.4	L	10.206	-67.929	13.5	FUN	3	0.1	1.7
2021	1	11	0	34	32.8	L	10.3	-69.119	5.0	FUN	5	0.6	2.7
2021	1	11	5	25	32.7	R	7.057	-73.289	5.0	FUN	4	0.4	2.5
2021	1	11	7	0	25.4	L	9.314	-70.507	15.0	FUN	4	0.2	2.9
2021	1	11	7	56	0.6	L	10.309	-69.245	1.4	FUN	6	0.4	3.4
2021	1	11	8	0	30.2	L	9.902	-68.719	5.0	FUN	4	0.4	2.3
2021	1	11	8	8	16.4	L	10.323	-70.301	5.0	FUN	4	0.2	2.4
2021	1	11	8	13	32.4	L	9.778	-68.728	5.0	FUN	3	0.3	1.8
2021	1	11	12	20	34.8	R	7.055	-73.338	5.0	FUN	4	0.5	2.8
2021	1	11	16	1	7.0	L	10.819	-68.881	12.1	FUN	3	0.4	2.1
2021	1	12	3	40	45.8	L	8.683	-71.185	3.9	FUN	9	0.4	3.2
2021	1	12	3	46	52.5	L	7.519	-73.43	0.0	FUN	4	0.6	2.7
2021	1	12	6	39	6.9	R	12.087	-71.896	16.1	FUN	5	0.4	3.1
2021	1	12	7	50	41.1	L	10.366	-62.874	30.8	FUN	3	0.5	3.2
2021	1	12	7	54	29.8	L	11.875	-67.855	213.9	FUN	5	0.5	2.9
2021	1	12	17	38	27.0	R	9.797	-73.652	5.0	FUN	4	0.8	3.5
2021	1	12	17	49	54.8	R	11.929	-61.503	12.9	FUN	8	0.7	3.9
2021	1	12	19	11	46.6	L	9.994	-67.253	5.0	FUN	3	0.6	1.7
2021	1	12	20	47	36.4	R	7.043	-73.424	5.0	FUN	4	0.7	2.8
2021	1	13	0	13	9.9	L	10.358	-69.089	0.0	FUN	5	0.5	1.9
2021	1	13	4	17	22.5	R	12.273	-69.408	32.0	FUN	4	0.6	2.4
2021	1	14	5	28	21.2	L	9.663	-71.107	5.0	FUN	4	0.7	2.9
2021	1	14	11	12	52.4	R	8.58	-73.419	29.9	FUN	6	0.5	3.5
2021	1	14	12	6	33.8	R	7.06	-73.32	13.7	FUN	4	0.5	3.1
2021	1	14	14	45	12.4	L	10.619	-62.801	14.6	FUN	16	0.3	4.2
2021	1	15	1	51	38.2	L	10.823	-68.799	6.7	FUN	6	0.3	2.1
2021	1	15	9	2	29.2	L	10.298	-69.265	5.0	FUN	9	0.7	3.0
2021	1	15	17	37	28.6	L	7.701	-71.383	5.0	FUN	7	0.5	3.4
2021	1	15	17	48	48.0	L	10.25	-67.566	20.1	FUN	3	0.2	1.2
2021	1	15	20	21	37.8	R	6.935	-73.665	7.7	FUN	3	0.1	2.4
2021	1	15	21	3	27.3	L	10.627	-65.762	1.6	FUN	7	0.2	2.9
2021	1	16	1	16	55.6	L	8.75	-62.445	5.0	FUN	6	0.4	3.3
2021	1	16	3	33	8.0	L	10.76	-69.766	17.8	FUN	3	0.3	1.8
2021	1	16	7	36	11.2	L	9.875	-69.482	5.0	FUN	5	0.2	2.3
2021	1	16	8	46	11.1	L	10.84	-69.767	12.9	FUN	5	0.5	1.7
2021	1	16	14	28	25.8	R	6.932	-73.126	140.0	FUN	8	0.5	3.6
2021	1	16	17	42	46.4	R	7.165	-73.208	3.7	FUN	5	0.3	3.5
2021	1	16	19	53	34.2	R	7.027	-73.409	5.0	FUN	4	0.3	2.9
2021	1	17	1	58	27.9	L	10.758	-65.801	9.0	FUN	7	0.3	2.3
2021	1	17	3	38	8.2	L	10.154	-67.725	5.0	FUN	3	0.4	1.7
2021	1	17	15	45	25.4	L	9.178	-70.049	5.0	FUN	4	0.6	2.6
2021	1	17	21	38	37.4	L	10.691	-62.48	26.8	FUN	3	0.6	3.3
2021	1	17	21	56	49.6	L	10.13	-62.457	24.1	FUN	3	0.1	3.3
2021	1	18	0	6	52.5	L	9.945	-69.345	5.0	FUN	4	0.8	2.1
2021	1	18	2	15	6.2	R	6.776	-73.185	163.2	FUN	11	0.5	3.8
2021	1	18	12	20	23.6	L	12.268	-65.934	36.6	FUN	4	0.9	3.6
2021	1	18	13	38	40.3	L	10.256	-68.101	5.0	FUN	7	0.6	2.8
2021	1	18	15	43	26.0	L	9.822	-69.181	5.0	FUN	4	0.7	2.2
2021	1	18	17	15	23.5	R	6.861	-73.112	158.4	FUN	11	0.5	4.2
2021	1	18	19	58	0.1	L	8.759	-70.753	12.1	FUN	3	0.5	2.4
2021	1	18	20	54	41.2	R	7.443	-73.223	143.9	FUN	10	0.6	3.8
2021	1	19	4	15	12.2	L	10.865	-72.275	26.7	FUN	7	0.5	3.0
2021	1	19	4	29	59.9	R	6.994	-73.133	172.7	FUN	12	0.5	4.0
2021	1	19	9	12	22.9	L	10.336	-69.118	5.0	FUN	5	0.5	2.0
2021	1	19	14	51	19.6	R	6.93	-73.124	143.2	FUN	7	0.5	4.3
2021	1	19	14	51	17.4	R	6.758	-73.099	163.4	FUN	8	1.3	4.3
2021	1	20	1	19	48.5	L	11.959	-68.475	10.7	FUN	6	0.5	2.8
2021	1	20	2	7	58.8	R	7.415	-72.706	155.4	FUN	5	0.7	3.6
2021	1	20	9	12	24.3	L	10.304	-68.093	9.2	FUN	7	0.5	3.0
2021	1	20	14	56	37.2	L	10.346	-69.357	13.4	FUN	5	0.3	2.4
2021	1	20	15	8	38.3	R	12.339	-71.772	9.0	FUN	12	0.5	3.8
2021	1	21	4	6	47.1	L	9.145	-69.743	5.0	FUN	13	0.4	3.2
2021	1	22	2	51	16.2	L	10.244	-68.107	4.5	FUN	9	0.4	2.4
2021	1	22	16	27	42.7	L	10.718	-66.503	14.3	FUN	4	0.4	2.3
2021	1	22	17	6	30.4	R	7.805	-72.575	5.8	FUN	3	0.4	3.0
2021	1	22	18	28	7.9	R	7.024	-73.225	18.4	FUN	4	0.4	3.2
2021	1	22	23	42	42.6	L	10.114	-62.074	5.0	FUN	6	0.4	3.2
2021	1	23	0	52	55.3	L	10.491	-62.068	169.1	FUN	3	0.4	3.3
2021	1	23	0	58	7.4	R	7.006	-73.416	5.0	FUN	4	0.5	3.0
2021	1	23	1	30	1.6	L	8.842	-70.689	5.0	FUN	3	0.6	2.9
2021	1	23	4	28	6.1	L	9.48	-70.307	5.0	FUN	4	0.6	2.6
2021	1	23	7	28	57.9	L	10.228	-68.032	9.1	FUN	3	0.1	2.0
2021	1	23	9	17	2.1	R	6.838	-73.094	160.5	FUN	9	0.4	3.8
2021	1	23	11	42	47.8	L	9.301	-70.766	1.2	FUN	5	0.4	2.6
2021	1	23	15	15	28.1	L	9.73	-72.733	5.3	FUN	12	0.5	3.4
2021	1	23	17	31	50.3	R	6.198	-72.179	7.3	FUN	11	0.4	3.5
2021	1	24	0	22	35.5	L	8.596	-64.872	11.1	FUN	8	0.4	3.3
2021	1	24	2	32	7.1	R	6.779	-73.115	157.3	FUN	9	0.5	3.4
2021	1	24	5	23	20.3	L	10.175	-67.757	5.0	FUN	4	0.5	1.7
2021	1	24	5	43	4.4	R	6.716	-73.574	28.4	FUN	6	0.5	3.5
2021	1	24	14	9	0.3	R	6.805	-73.135	158.0	FUN	10	0.5	3.6
2021	1	24	19	34	41.7	L	10.434	-69.419	18.0	FUN	3	0.3	2.2
2021	1	25	1	47	16.1	R	11.585	-60.928	6.5	FUN	5	0.6	3.5
2021	1	25	5	35	44.3	R	10.434	-61.77	22.8	FUN	11	0.4	3.9
2021	1	25	12	21	5.2	R	13.266	-73.763	57.1	FUN	4	0.5	3.2
2021	1	26	1	37	37.0	L	10.372	-68.102	37.4	FUN	4	0.4	1.8
2021	1	26	8	4	33.1	L	11.642	-69.02	32.7	FUN	6	0.3	2.5
2021	1	27	3	49	56.8	L	10.671	-66.668	5.0	FUN	9	0.5	3.1
2021	1	27	3	57	9.2	L	10.382	-67.491	5.0	FUN	6	0.4	2.1
2021	1	27	13	32	9.6	L	10.009	-69.466	5.0	FUN	4	0.2	2.0
2021	1	27	22	23	20.1	L	10.861	-62.192	29.4	FUN	5	0.5	3.7
2021	1	28	4	24	5.2	L	10.309	-62.047	2.8	FUN	10	0.3	3.8
2021	1	28	8	20	39.9	R	6.99	-73.364	5.0	FUN	3	0.9	3.1
2021	1	28	18	40	36.0	L	10.605	-62.396	26.9	FUN	7	0.4	3.7
2021	1	28	18	52	7.5	R	7.028	-73.409	5.0	FUN	4	0.4	3.1
2021	1	28	23	8	25.0	L	10.199	-62.088	23.5	FUN	8	0.4	3.0
2021	1	29	1	15	47.3	L	10.322	-67.772	26.2	FUN	3	0.2	1.7
2021	1	29	3	58	43.3	L	10.347	-69.228	18.1	FUN	4	0.3	1.8
2021	1	29	14	18	13.6	R	6.804	-73.117	164.6	FUN	13	0.5	3.5
2021	1	29	16	14	50.9	L	9.75	-69.683	12.9	FUN	4	0.3	2.2
2021	1	29	17	10	52.9	R	7.444	-73.232	141.5	FUN	13	0.4	3.8
2021	1	29	19	23	38.9	R	7.052	-72.169	5.0	FUN	13	1.0	4.4
2021	1	30	2	43	42.7	L	10.353	-69.135	5.0	FUN	10	0.9	3.1
2021	1	30	3	2	55.4	R	6.836	-73.096	156.8	FUN	11	0.6	3.6
2021	1	30	3	50	28.1	L	10.407	-64.232	1.3	FUN	3	0.3	2.5
2021	1	30	5	44	56.3	L	10.672	-62.591	29.5	FUN	11	0.7	3.8
2021	1	30	7	0	20.7	R	6.839	-73.161	149.7	FUN	6	0.5	3.3
2021	1	30	7	44	20.6	R	7.031	-73.45	9.3	FUN	5	0.3	2.9
2021	1	30	7	45	58.7	R	6.514	-72.399	136.8	FUN	4	0.0	2.8
2021	1	30	10	41	28.8	R	6.775	-73.094	167.2	FUN	12	0.5	3.7
2021	1	30	20	36	45.1	L	6.816	-73.106	158.5	FUN	12	0.6	3.7
2021	1	30	20	36	45.1	R	6.8	-73.12	158.9	FUN	11	0.6	3.7
2021	1	31	7	2	35.9	L	11.075	-71.784	5.0	FUN	3	0.3	2.2
2021	1	31	12	19	56.1	R	6.142	-73.549	46.1	FUN	3	0.2	3.5
2021	1	31	18	43	29.0	L	8.878	-70.169	1.8	FUN	5	0.6	2.5
2021	1	31	23	16	34.0	R	7.725	-73.827	3.2	FUN	13	0.5	3.7
2021	2	1	4	42	40.9	L	9.604	-69.184	1.0	FUN	3	0.5	1.7
2021	2	1	5	15	33.0	L	9.699	-69.256	5.0	FUN	3	0.4	1.4
2021	2	3	6	10	20.2	L	9.481	-69.901	2.1	FUN	13	0.4	3.1
2021	2	3	16	15	17.7	R	10.367	-61.898	8.8	FUN	3	0.5	3.4
2021	2	3	19	6	35.3	L	10.57	-67.65	3.3	FUN	5	0.2	2.6
2021	2	3	20	40	10.4	L	10.6	-67.628	1.6	FUN	8	0.4	2.8
2021	2	3	21	55	49.2	L	10.598	-67.667	4.7	FUN	6	0.3	2.6
2021	2	3	22	7	14.1	L	10.594	-67.649	3.1	FUN	6	0.3	2.7
2021	2	4	0	55	29.0	L	9.642	-69.534	5.0	FUN	7	0.5	2.5
2021	2	4	4	33	23.9	R	13.544	-61.071	126.0	FUN	6	0.4	3.8
2021	2	4	4	46	50.8	L	10.609	-67.676	11.1	FUN	5	0.3	1.9
2021	2	4	9	48	22.4	L	10.441	-69.637	5.0	FUN	7	0.4	2.7
2021	2	4	11	46	52.8	L	10.558	-67.632	3.6	FUN	3	0.2	1.5
2021	2	4	16	45	33.2	R	6.632	-73.052	134.4	FUN	9	0.5	3.7
2021	2	5	0	48	50.8	L	10.597	-67.655	5.6	FUN	7	0.4	2.5
2021	2	5	1	8	19.1	L	10.476	-67.651	1.3	FUN	4	0.4	1.8
2021	2	5	2	39	23.8	L	10.486	-67.646	6.5	FUN	4	0.4	1.9
2021	2	5	5	49	50.7	L	10.608	-67.657	3.5	FUN	5	0.3	2.0
2021	2	5	7	53	35.2	R	6.789	-73.137	163.6	FUN	13	0.5	4.4
2021	2	5	11	8	0.1	R	7.041	-73.37	1.4	FUN	4	0.3	2.7
2021	2	5	11	49	3.8	R	7.076	-73.297	14.8	FUN	6	0.6	3.3
2021	2	5	17	1	2.8	L	10.569	-67.643	2.3	FUN	4	0.3	2.4
2021	2	7	2	37	48.1	L	7.724	-72.007	18.9	FUN	3	0.4	3.0
2021	2	7	7	8	27.3	R	7.078	-73.419	12.7	FUN	4	0.4	2.5
2021	2	7	20	25	56.5	L	8.819	-70.691	35.0	FUN	7	0.6	3.0
2021	2	9	2	15	47.5	R	11.246	-60.891	33.7	FUN	11	0.3	4.2
2021	2	9	15	21	21.5	L	8.958	-62.41	35.1	FUN	3	0.8	2.9
2021	2	9	16	24	40.2	R	5.573	-72.768	11.5	FUN	11	0.3	4.1
2021	2	9	17	29	17.6	L	10.28	-68.11	26.6	FUN	3	0.4	1.6
2021	2	9	20	34	52.8	R	6.781	-73.085	166.7	FUN	13	0.4	4.0
2021	2	10	1	41	47.2	R	5.335	-73.018	5.0	FUN	7	0.6	3.1
2021	2	10	2	16	47.6	L	10.75	-67.696	5.0	FUN	4	0.5	2.0
2021	2	10	2	26	30.5	L	8.741	-62.522	5.0	FUN	5	0.5	3.1
2021	2	10	6	41	17.9	R	6.871	-73.22	152.2	FUN	7	0.5	3.2
2021	2	11	5	39	37.9	R	6.82	-73.121	161.8	FUN	16	0.4	4.3
2021	2	11	15	30	50.4	R	8.103	-72.71	27.7	FUN	3	0.4	2.8
2021	2	11	16	6	54.8	R	7.01	-73.335	5.0	FUN	3	0.5	3.0
2021	2	11	20	1	4.3	R	6.822	-73.152	150.6	FUN	5	0.4	3.2
2021	2	12	1	57	26.8	R	6.791	-73.107	166.1	FUN	14	0.6	4.5
2021	2	12	2	11	43.1	L	10.231	-62.962	5.0	FUN	10	0.4	3.4
2021	2	12	11	41	41.1	R	6.949	-73.108	123.0	FUN	5	0.5	3.5
2021	2	12	11	53	16.7	L	11.504	-62.112	5.0	FUN	7	0.7	3.2
2021	2	12	12	27	0.0	L	10.664	-62.528	9.3	FUN	5	0.4	3.1
2021	2	13	2	44	16.5	R	6.262	-72.547	5.0	FUN	5	0.2	3.3
2021	2	13	4	37	34.7	L	12.158	-69.77	55.6	FUN	6	0.3	2.7
2021	2	13	8	19	35.8	R	5.698	-72.709	46.0	FUN	5	0.6	5.5
2021	2	13	14	2	30.5	L	10.24	-67.255	5.0	FUN	5	0.5	2.2
2021	2	14	1	37	8.9	L	9.968	-69.616	5.0	FUN	7	0.4	2.8
2021	2	15	13	7	31.5	R	12.045	-59.981	35.4	FUN	4	0.4	3.8
2021	2	17	1	33	9.5	L	8.976	-70.169	5.0	FUN	11	0.5	2.9
2021	2	17	2	51	31.6	R	6.835	-73.09	150.8	FUN	8	0.5	3.6
2021	2	17	7	49	32.0	R	6.819	-73.097	152.5	FUN	10	0.5	3.5
2021	2	17	18	47	8.9	R	12.787	-71.546	5.0	FUN	7	0.7	3.0
2021	2	17	21	45	43.7	R	6.897	-73.093	153.4	FUN	6	0.5	3.2
2021	2	18	3	52	12.1	L	10.362	-69.088	5.0	FUN	8	0.4	2.7
2021	2	18	8	19	52.5	R	6.746	-73.017	156.2	FUN	8	0.3	3.5
2021	2	18	9	40	49.9	L	9.651	-69.317	5.0	FUN	3	0.3	2.2
2021	2	19	4	13	18.7	R	6.494	-73.55	124.1	FUN	12	0.5	3.9
2021	2	19	20	3	25.8	L	10.241	-68.095	1.0	FUN	9	0.6	3.1
2021	2	19	20	3	26.6	L	10.227	-68.055	3.1	FUN	9	0.3	3.0
2021	2	20	20	41	24.0	L	10.168	-69.391	88.5	FUN	5	0.5	2.1
2021	2	21	12	19	38.8	L	11.338	-69.512	84.2	FUN	5	0.3	2.4
2021	2	21	15	5	5.1	L	10.424	-66.408	16.8	FUN	3	0.5	1.7
2021	2	21	19	52	12.2	L	10.632	-69.738	13.3	FUN	5	0.3	2.7
2021	2	21	21	34	33.0	L	10.575	-69.482	5.0	FUN	7	0.5	2.5
2021	2	21	22	40	46.8	L	10.382	-62.617	18.5	FUN	6	0.5	3.1
2021	2	22	2	31	11.7	L	10.6	-69.692	17.7	FUN	5	0.6	2.3
2021	2	22	2	31	14.3	L	10.561	-69.544	20.1	FUN	5	0.6	2.3
2021	2	22	2	34	32.7	L	10.659	-69.705	12.9	FUN	6	0.6	2.8
2021	2	22	2	48	6.0	L	10.6	-69.689	14.2	FUN	4	0.4	2.1
2021	2	22	2	53	23.1	L	10.65	-69.714	18.4	FUN	5	0.7	2.2
2021	2	22	3	14	23.6	L	10.333	-69.174	13.6	FUN	6	0.3	1.9
2021	2	22	4	31	1.9	R	11.918	-61.748	156.1	FUN	7	0.8	3.4
2021	2	22	7	29	55.6	R	6.821	-73.191	166.2	FUN	15	0.5	4.3
2021	2	22	10	34	1.6	L	9.61	-70.658	8.5	FUN	17	0.5	4.1
2021	2	22	17	12	7.2	R	7.036	-73.431	5.3	FUN	4	0.2	2.8
2021	2	22	17	16	10.4	R	6.867	-73.247	151.6	FUN	8	0.5	3.2
2021	2	22	17	20	3.3	L	10.448	-64.816	9.1	FUN	6	0.4	2.4
2021	2	22	20	9	48.1	L	10.284	-68.128	7.1	FUN	5	0.3	2.1
2021	2	22	22	5	1.7	R	6.884	-73.117	152.9	FUN	6	0.8	3.7
2021	2	22	22	9	28.2	R	7.072	-73.41	0.0	FUN	6	0.5	3.8
2021	2	23	1	31	17.4	L	9.114	-63.889	14.0	FUN	5	0.2	3.1
2021	2	23	2	3	11.9	L	10.457	-67.651	9.0	FUN	5	0.4	2.3
2021	2	23	6	59	7.1	L	11.617	-71.314	9.1	FUN	8	0.5	2.9
2021	2	23	8	46	25.7	R	7.063	-73.255	15.7	FUN	6	0.7	3.3
2021	2	23	9	3	46.9	L	9.492	-69.156	5.0	FUN	6	0.6	2.5
2021	2	23	14	27	39.2	R	6.78	-73.128	163.8	FUN	16	0.5	4.2
2021	2	23	17	5	6.8	L	10.228	-67.243	8.9	FUN	3	0.1	2.0
2021	2	23	23	0	8.9	L	10.348	-69.247	20.5	FUN	5	0.3	2.5
2021	2	24	9	31	9.0	L	10.138	-72.807	3.0	FUN	3	0.0	2.7
2021	2	25	0	38	13.9	L	10.659	-69.438	15.6	FUN	5	0.5	2.5
2021	2	27	9	25	40.2	L	12.253	-69.916	35.4	FUN	9	0.4	3.3
2021	2	27	18	14	58.5	L	10.289	-64.616	6.1	FUN	3	0.1	1.8
2021	2	28	2	0	29.0	L	10.252	-62.134	13.0	FUN	7	0.4	3.7
2021	2	28	19	34	53.8	L	10.173	-67.948	5.0	FUN	3	0.4	1.6
2021	2	28	21	17	7.1	L	9.856	-69.379	14.5	FUN	3	0.3	2.1
2021	3	1	3	56	6.5	L	10.241	-69.077	5.0	FUN	5	0.3	2.3
2021	3	1	4	15	32.8	R	10.205	-61.392	82.5	FUN	5	0.7	3.3
2021	3	1	14	52	51.5	L	10.606	-67.331	9.6	FUN	7	0.3	2.7
2021	3	1	14	56	23.7	L	10.653	-67.315	9.0	FUN	4	0.5	2.0
2021	3	1	15	7	57.5	L	10.591	-67.341	5.0	FUN	5	0.7	2.5
2021	3	2	5	54	41.9	L	10.635	-67.32	5.0	FUN	5	0.5	2.2
2021	3	3	3	17	7.3	L	10.672	-67.303	10.2	FUN	3	0.5	1.4
2021	3	3	6	45	18.8	R	6.846	-73.119	156.1	FUN	13	0.5	4.4
2021	3	3	8	47	13.6	L	9.836	-68.641	5.0	FUN	9	0.6	3.3
2021	3	3	8	47	12.5	L	9.906	-68.639	5.0	FUN	5	0.8	3.3
2021	3	3	9	24	40.1	R	6.768	-73.131	163.3	FUN	13	0.4	4.0
2021	3	3	10	19	46.8	R	7.867	-73.09	175.0	FUN	11	0.5	4.1
2021	3	3	16	48	45.9	L	10.625	-67.336	9.6	FUN	3	0.4	1.9
2021	3	3	20	30	24.7	L	10.344	-69.147	5.0	FUN	4	0.5	2.1
2021	3	4	14	59	21.3	L	8.991	-70.851	25.0	FUN	4	0.5	2.7
2021	3	4	16	17	1.6	L	10.009	-67.263	6.7	FUN	4	0.2	1.8
2021	3	4	19	42	52.0	L	11.678	-71.163	62.2	FUN	10	0.5	3.5
2021	3	4	20	33	27.4	R	6.839	-73.144	149.1	FUN	8	0.6	3.5
2021	3	5	0	54	16.1	L	10.558	-67.858	19.1	FUN	6	0.4	2.6
2021	3	5	2	40	34.0	R	12.804	-71.574	11.9	FUN	7	0.6	3.1
2021	3	5	4	12	51.6	R	6.847	-73.129	147.7	FUN	7	0.6	4.0
2021	3	5	4	46	39.4	R	6.883	-71.609	4.1	FUN	5	0.3	3.2
2021	3	5	9	27	39.8	R	7.035	-73.332	130.2	FUN	12	0.4	3.8
2021	3	5	13	31	43.2	L	8.593	-71.436	5.0	FUN	4	0.6	2.2
2021	3	5	14	0	19.3	L	9.58	-69.309	12.4	FUN	4	0.2	2.5
2021	3	5	14	0	20.9	L	10.288	-69.071	1.2	FUN	6	0.5	2.3
2021	3	5	21	2	6.0	L	10.225	-67.249	5.0	FUN	6	0.3	2.6
2021	3	5	21	2	5.9	L	10.207	-67.251	9.0	FUN	6	0.3	2.8
2021	3	5	23	36	29.3	L	10.727	-72.044	26.9	FUN	11	0.4	3.3
2021	3	6	3	0	10.9	L	11.07	-70.928	2.4	FUN	10	0.5	3.2
2021	3	6	4	3	52.4	L	11.092	-62.366	15.1	FUN	3	0.2	2.9
2021	3	6	4	32	23.4	R	7.077	-73.515	0.0	FUN	3	0.4	2.8
2021	3	6	6	12	33.1	L	8.921	-71.674	5.0	FUN	7	0.7	2.6
2021	3	6	6	40	19.5	R	13.006	-71.229	36.8	FUN	15	0.6	3.9
2021	3	6	7	46	39.5	L	8.901	-71.718	5.0	FUN	5	0.5	2.8
2021	3	6	7	51	14.2	L	8.889	-71.69	5.0	FUN	4	0.6	2.8
2021	3	6	15	41	55.9	L	10.718	-69.462	15.5	FUN	6	0.5	2.7
2021	3	6	16	22	22.6	L	10.309	-69.096	5.0	FUN	7	0.5	2.6
2021	3	6	18	29	40.1	L	10.318	-69.094	5.0	FUN	8	0.5	2.6
2021	3	6	23	18	44.9	R	7.047	-73.481	5.0	FUN	3	0.5	2.4
2021	3	7	2	30	29.4	R	6.882	-73.061	157.0	FUN	7	0.6	3.3
2021	3	7	13	41	3.0	R	7.053	-73.444	5.0	FUN	3	0.6	3.1
2021	3	7	14	9	59.9	R	7.068	-73.365	0.0	FUN	4	0.4	3.1
2021	3	7	14	55	15.8	L	8.332	-71.04	22.9	FUN	3	0.3	3.4
2021	3	7	15	37	51.1	L	10.273	-67.989	9.6	FUN	3	0.4	1.6
2021	3	7	16	50	1.4	L	8.807	-70.552	5.0	FUN	6	0.5	3.4
2021	3	7	21	9	59.4	R	5.983	-73.481	151.5	FUN	3	0.4	3.6
2021	3	8	9	7	25.0	L	9.902	-68.56	5.0	FUN	4	0.5	1.7
2021	3	8	14	9	20.4	R	6.777	-73.077	158.2	FUN	5	0.4	3.4
2021	3	8	21	39	52.8	L	9.844	-69.191	4.1	FUN	3	0.1	1.9
2021	3	9	7	4	32.2	L	10.579	-68.167	2.3	FUN	5	0.3	1.7
2021	3	9	8	1	16.7	R	6.8	-73.127	165.8	FUN	17	0.3	4.2
2021	3	9	9	23	21.8	L	9.869	-61.488	36.5	FUN	3	0.5	3.2
2021	3	9	11	35	48.2	R	6.209	-73.524	135.7	FUN	9	0.3	3.9
2021	3	9	11	40	24.8	L	10.547	-67.905	5.0	FUN	4	0.5	1.9
2021	3	10	5	56	32.9	L	9.732	-72.32	5.0	FUN	12	0.5	3.5
2021	3	10	5	56	32.3	L	9.678	-72.399	3.3	FUN	15	0.5	3.5
2021	3	10	18	16	6.2	R	7.034	-73.41	24.7	FUN	5	0.7	2.7
2021	3	10	23	38	56.1	L	11.34	-69.557	29.2	FUN	15	0.4	3.5
